isocode,date,totalvaccinations,peoplevaccinated,peoplefullyvaccinated,totalboosters,dailyvaccinationsraw,dailyvaccinations,totalvaccinationsperhundred,peoplevaccinatedperhundred,peoplefullyvaccinatedperhundred,totalboostersperhundred,dailyvaccinationspermillion,dailypeoplevaccinated,dailypeoplevaccinatedperhundred
swe,2022,22522415.53846154,7739327.634615385,7538255.346153846,8657524.842105264,10435,21507.057534246575,213.49615384615385,73.36288461538462,71.45692307692308,82.0657894736842,2038.7013698630137,481.76164383561644,0.004589041095890411
swe,2023,26324844.730769232,7774727.818181818,7592552.818181818,9792048.363636363,69531,7465.986301369863,249.5401923076923,73.69909090909091,71.97272727272727,92.8209090909091,707.7178082191781,40.43589743589744,3.333333333333333e-4
swe,2024,28291303.111111112,1755701.5,1541441.8421052631,555673.6153846154,10435,1202.6140350877192,268.18,45.03286885245902,39.972812499999996,16.012478386167146,113.94736842105263,1084.4875428082191,0.027193150684931507
swz,2021,167621.95744680852,137175.5744680851,143131.39534883722,555673.6153846154,9230.416666666666,1485.0072463768115,13.94872340425532,11.415531914893617,11.911395348837209,16.012478386167146,1235.840579710145,1246.5760869565217,0.10373188405797101
swz,2022,560722.3333333334,395291.26086956525,325654.8333333333,93353.22222222222,10435,1087.0164383561644,46.660000000000004,32.89478260869565,27.1025,7.77,904.6273972602739,475.586301369863,0.03946849315068493
swz,2023,844329.0666666667,516859.2,419900.26666666666,168202.93333333332,10435,471.6516129032258,70.262,43.01466666666666,34.942,13.996666666666666,392.43225806451613,119.14193548387097,0.009903225806451614
sxm,2021,44507.54285714286,23726.82857142857,20780.714285714286,555673.6153846154,10435,119.22268907563026,100.714,53.68971428571429,47.02342857142857,16.012478386167146,2697.81512605042,53.61344537815126,0.12128571428571429
sxm,2022,61826.9375,28244.5625,25859.23076923077,8834.444444444445,10435,37.23287671232877,139.904375,63.915,58.51538461538461,19.988888888888887,842.6273972602739,7.1287671232876715,0.016115068493150687
sxm,2023,66829,29788,26761,9138.5,10435,9,151.22,67.41,60.555,20.68,204,0,0
syc,2021,94079.43589743589,54513.9358974359,46089.39682539683,555673.6153846154,2041.095238095238,520.5308988764045,87.81410256410257,50.88333333333333,43.01984126984127,16.012478386167146,4858.654494382023,235.7865168539326,0.2201123595505618
syc,2022,207727.7142857143,85008.39130434782,80728,39668.1875,10435,98.35342465753425,193.89380952380952,79.34739130434782,75.352,37.0275,918.0164383561644,9.36986301369863,0.008945205479452056
syc,2023,222865.33333333334,87614.33333333333,82930.33333333333,44936,10435,48.84848484848485,208.02333333333334,81.77666666666667,77.40666666666667,41.94,455.9191919191919,27.393939393939394,0.025414141414141413
syr,2021,724933.4210526316,519396.35294117645,454100.8461538461,555673.6153846154,10435,7819.137704918033,3.276315789473684,2.347058823529412,2.0515384615384615,16.012478386167146,353.4360655737705,4321.190163934426,0.019478688524590164
syr,2022,3873480.3333333335,2597680.037037037,1602625.7586206896,36715.35294117647,51211.5,7027.1205479452055,17.507,11.74074074074074,7.243793103448276,0.16529411764705884,317.61095890410957,5124.306849315069,0.02316986301369863
syr,2023,5030916.5,3252713.5,2307725,75881,10435,1270.1851851851852,22.740000000000002,14.705,10.43,0.34,57.76851851851852,969.3981481481482,0.004185185185185185
tca,2021,40552.4,19749.052631578947,19824.714285714286,555673.6153846154,10435,179.6281690140845,88.68533333333333,43.19,43.355714285714285,16.012478386167146,3928.3408450704223,86.68732394366197,0.18956901408450705
tca,2022,69181.2,31557.7,29536.5,7272,10435,30.117808219178084,151.297,69.015,64.595,15.9,658.572602739726,7.049315068493151,0.015580821917808218
tca,2023,73907,32815,30710,7443,10435,7,161.63,71.76,67.16,16.28,153,3,0.007
tcd,2021,127936.08823529411,98184.21875,35909.06896551724,555673.6153846154,10435,1579.1470588235295,0.7214705882352941,0.554375,0.20310344827586208,16.012478386167146,89.16176470588235,1095.3480392156862,0.0062058823529411765
tcd,2022,1925614.1578947369,1757894.4210526317,1631004.6842105263,555673.6153846154,10435,13035.709589041096,10.866315789473685,9.919473684210526,9.201578947368422,16.012478386167146,735.4438356164384,9874.608219178082,0.05564931506849315
tcd,2023,7734656.071428572,5073577,4682033.4,3292025.3571428573,10435,11142.260273972603,43.64285714285714,28.625,26.418,18.574285714285715,628.6356164383561,3603.9698630136986,0.020093150684931508
tgo,2021,1019567.2592592592,657233.7777777778,444636.13636363635,555673.6153846154,10435,8102.740740740741,11.522592592592593,7.428518518518518,5.025,16.012478386167146,915.6498316498316,4697.720538720539,0.05311784511784512
tgo,2022,3121341.263157895,2012848.56,1347019.6,168451.11111111112,10435,2739.082191780822,35.27421052631579,22.7472,15.222,1.9016666666666666,309.6356164383562,2344.328767123288,0.026512328767123287
tgo,2023,3405891.625,2247689.75,1541810,427804,10435,77.30030959752322,38.49125,25.40125,17.42125,4.83,8.786377708978328,40.04334365325077,5.139318885448917e-4
tha,2021,36406144.75954199,21036139.687022902,14435566.011673152,2383464.248120301,363643.16194331984,339733.61889250815,50.77763358778626,29.34022900763359,20.134357976653696,3.3241353383458647,4738.495114006515,167078.14006514658,0.23302605863192183
tha,2022,131899744.0989011,55453958.24908425,51331170.57875458,25114615.27106227,137270.12820512822,140196.85347985348,183.9680586080586,77.34483516483516,71.59446886446887,35.02871794871795,1955.3846153846155,20919.959706959708,0.02919047619047619
tjk,2021,2262304.111111111,1416858.5111111111,897602.35,555673.6153846154,62372.5,27812.243697478993,22.730666666666668,14.236,9.01925,16.012478386167146,2794.4285714285716,15460.64705882353,0.15533193277310925
tjk,2022,11228359.666666666,4968957.647058823,4480113.444444444,2364925,10435,33979.479452054795,112.81611111111111,49.92470588235294,45.01388888888889,23.7625,3414.0931506849315,4293.043835616439,0.04323561643835616
tjk,2023,20546973.5,5328277,5191919,5301306.5,10435,4140.529411764706,206.445,53.54,52.17,53.265,415.7871148459384,39.82913165266106,4.4257703081232496e-4
tkl,2021,964.25,722.25,968,555673.6153846154,10435,11.243523316062177,50.9375,38.155,51.14,16.012478386167146,5939.575129533679,5.83419689119171,0.308279792746114
tkl,2022,3780,1593.75,1486.75,932.6666666666666,10435,9.510324483775811,199.6825,84.19,78.53999999999999,49.27333333333333,5024.215339233038,3.0294985250737465,0.16021533923303835
tkm,2021,51746,32240,19506,555673.6153846154,10435,19106,0.8,0.5,0.3,16.012478386167146,2971,7918,0.123
tkm,2022,7713404.5,2970000,2920000,434817,10435,11663.07397260274,119.94500000000001,46.18,45.41,6.76,1813.4630136986302,2418.2164383561644,0.037561643835616436
tkm,2023,14908242,3987168.5,3963663.5,3493967.5,10435,30351.284403669724,231.825,62,61.635,54.335,4720.142201834862,5871.298165137615,0.09108715596330275
tls,2021,535695.2121212122,346757.9090909091,207831.03333333333,555673.6153846154,7881,4616.126436781609,39.93818181818182,25.853636363636365,15.495,16.012478386167146,3441.5095785440612,2551.9463601532566,0.190272030651341
tls,2022,1608867.0909090908,794996.7727272727,679292.5454545454,172275,10435,2135.4712328767123,119.9484090909091,59.27045454545455,50.64386363636363,12.843529411764706,1592.054794520548,587.1561643835616,0.043772602739726024
tls,2023,2016972.9411764706,883930.7647058824,799154.4705882353,333887.70588235295,10435,141.18711656441718,150.37470588235294,65.90176470588236,59.58117647058823,24.893529411764707,105.3558282208589,25.245398773006134,0.0017607361963190185
ton,2021,60275.86956521739,39204.86956521739,23077.761904761905,555673.6153846154,10435,522.9215686274509,56.40260869565218,36.68608695652174,21.594285714285714,16.012478386167146,4893.176470588235,285.4470588235294,0.2671843137254902
ton,2022,176364,81018.26666666666,71885.93333333333,35189.7,10435,188.9753424657534,165.03066666666666,75.812,67.268,32.93,1768.2849315068493,37.057534246575344,0.03462739726027397
ton,2023,203014.33333333334,87295,77233,38486.333333333336,10435,4.900990099009901,189.96666666666667,81.68666666666667,72.27,36.013333333333335,45.613861386138616,0.4158415841584158,3.9603960396039607e-4
tto,2021,730498.3784860558,413053.80079681275,355328.23913043475,32209.51020408163,5744.710084033613,4380.94670846395,47.712350597609564,26.978725099601593,23.208608695652174,2.103265306122449,2861.3918495297808,2223.8432601880877,0.14521630094043889
tto,2022,1539881.912621359,744866.7019230769,706299.0523809524,145258.77033492824,886.1341463414634,694.7234848484849,100.57728155339805,48.65110576923077,46.13209523809524,9.487655502392345,453.81060606060606,167.8598484848485,0.010962121212121211
tun,2021,4956997.061983471,3076557.4338842975,2423052.90990991,430636.81666666665,36747.76168224299,40748.31292517007,40.11756198347108,24.89917355371901,19.609954954954954,3.4856666666666665,3297.809523809524,23097.081632653062,0.18692857142857142
tun,2022,12824549.75609756,7113565.37804878,6270947.697916667,1080306.4268292682,11562.898305084746,3382.1753424657536,103.79085365853659,57.57182926829268,50.751666666666665,8.74280487804878,273.76438356164385,1176.123287671233,0.00966027397260274
tun,2023,13247118.130434783,7218200.478260869,6399537.130434782,1256717.5217391304,638,242.2514619883041,107.21130434782609,58.417391304347824,51.79260869565218,10.17086956521739,19.614035087719298,9.7953216374269,0
tur,2021,61221614.059829056,34495180.29595016,26443112.20872274,10205745.77173913,375252.591954023,371267.96875,71.7374358974359,40.4202492211838,30.985109034267914,11.958804347826087,4350.394886363636,168826.86956521738,0.19783229813664596
tur,2022,147719685.9397163,57763228.26241135,52928707.166666664,37027750.5106383,71525.44074074074,69269.49079754601,173.09301418439716,67.68485815602837,62.01996453900709,43.38804964539007,811.6564417177914,3353.6687116564417,0.0039079754601227
tuv,2021,7361.142857142857,4880.857142857143,4340.5,555673.6153846154,10435,40.028225806451616,64.94142857142857,43.06,38.2925,16.012478386167146,3531.5806451612902,15.721774193548388,0.1386491935483871
tuv,2022,19535.25,8678,7871,5403.5,10435,39.15068493150685,172.3425,76.56,69.4375,47.67,3454.068493150685,9.498630136986302,0.08388219178082192
tuv,2023,26783,9763,9505,5745,10435,8,236.29,86.13,83.86,50.68,706,1,0.009
twn,2021,12029757.495726496,8565348.013043478,5150073.754601227,56599.6,145737.0518134715,121297.0350877193,50.347094017094015,35.84778260869565,21.554294478527606,0.2368,5076.5684210526315,65585.45614035087,0.27450526315789475
twn,2022,55688222.34265734,20701877.245614037,19278886.877622377,15717859.482517483,96033.93534482758,82504.20547945205,233.0696853146853,86.64249122807017,80.68685314685315,65.78335664335664,3453.0219178082193,8608.205479452055,0.03601095890410959
twn,2023,67408308.53125,21875809.828125,20747172.609375,24785326.09375,18406.5,13031.048689138577,282.12109375,91.55578125,86.8321875,103.73265625,545.3782771535581,263.0749063670412,0.0010973782771535581
tza,2021,926055,775299.3333333334,706613.875,555673.6153846154,10435,16332.524137931034,1.4122222222222223,1.1833333333333333,1.0775,16.012478386167146,249.35172413793103,13890.64827586207,0.021220689655172414
tza,2022,18654014.75,15571417.458333334,13303474.24,7171363,10435,93894.32328767123,28.48,23.774166666666666,20.3112,10.95,1433.5342465753424,81568.34246575342,0.1244904109589041
tza,2023,39071885.666666664,34097388,32004190.666666668,555673.6153846154,10435,34975.42253521127,59.65333333333333,52.056666666666665,48.86333333333333,16.012478386167146,533.8591549295775,33503.971830985916,0.051098591549295774
uga,2021,873450.4205607476,755488.2898550725,475700.86666666664,555673.6153846154,11556.983606557376,36555.420875420874,1.848785046728972,1.5989855072463768,1.0073333333333334,16.012478386167146,773.6801346801346,30771.003367003366,0.06521885521885522
uga,2022,20395356.066666666,15788866.703703703,9644292.185185185,225319.68421052632,10435,42311.2794520548,43.165,33.41555555555556,20.41111111111111,0.47789473684210526,895.4383561643835,27060.353424657533,0.057271232876712326
uga,2023,26371136.666666668,19669799,13042622.666666666,684201.6666666666,10435,725.7297297297297,55.81333333333333,41.63333333333333,27.6,1.45,15.5,6704.5472972972975,0.014006756756756757
ukr,2021,8811012.638709677,5060960.79032258,4004614.859106529,2745.9375,92388.44805194806,90977.58064516129,22.19306451612903,12.747483870967741,10.086632302405498,0.006875,2291.5290322580645,47247.24838709678,0.11900967741935484
ukr,2022,30206804.68627451,15277307.137254901,14578610.408163264,347499.5882352941,64504.895833333336,14604.956164383562,76.08411764705882,38.48,36.720408163265304,0.8758823529411764,367.63013698630135,3716.4575342465755,0.009482191780821918
ukr,2023,35735488,16267198,15741036,3294979,10435,6125,90.01,40.97,39.65,8.3,154,742,0.002
ury,2021,4288476.373376624,2063773.0032467532,1738735.0616883116,489343.862745098,22761.693811074918,22793.885993485343,125.29172077922078,60.2949025974026,50.79844155844156,14.296372549019608,6659.413680781759,9079.446254071661,0.26526058631921823
ury,2022,8326774.994152047,2978036.1041666665,2851884.192982456,2496288.804093567,5516.215384615384,4961.22191780822,243.27394736842106,87.00595238095238,83.32070175438596,72.93137426900584,1449.4356164383562,674.5753424657535,0.019726027397260273
ury,2023,8998661.7,3010379.6470588236,2903021.588235294,3085238.4,10924.235294117647,792.6971608832807,262.9046666666667,87.94970588235294,84.81617647058823,90.13833333333334,231.9179810725552,0.9022082018927445,0
usa,2020,2196378.8947368423,2136852.8421052634,21535.263157894737,555673.6153846154,315038.44444444444,231749,0.6621052631578948,0.6426315789473684,0.005263157894736842,16.012478386167146,698.1666666666666,226239.11111111112,0.06822222222222223
usa,2021,296135394.7287671,159576281.33150685,132570226.63561644,11118548.244712992,1413921.589041096,1408015.1780821919,89.19509589041095,48.064027397260276,39.92986301369863,3.3488519637462235,4240.901369863013,655351.5342465753,0.1973972602739726
usa,2022,600926922.0630137,259842039.16438356,222928785.17260274,112070229.1147541,397683.695890411,406629.4136986301,180.9971780821918,78.26339726027398,67.14556164383562,33.7552868852459,1224.7452054794521,69412.70136986302,0.02089041095890411
usa,2023,672956408.1085272,269552395.5271318,230239963.68217054,555673.6153846154,75787.139534883725,79347.11627906977,202.69240310077518,81.18837209302326,69.34767441860465,16.012478386167146,238.984496124031,13577.573643410853,0.004085271317829458
uzb,2021,21607310.916666668,10543336.224719102,3780088.724137931,555673.6153846154,248781.15254237287,140837.36727272728,62.398981481481485,30.447303370786518,10.916896551724138,16.012478386167146,4067.2509090909093,65745.16,0.18986545454545456
uzb,2022,50041841,19357118.09090909,14875092.130434783,8359539.388888889,149661.33333333334,93526.07397260274,144.5142857142857,55.900454545454544,42.95739130434782,24.141666666666666,2700.917808219178,9255.268493150685,0.0267972602739726
uzb,2023,77729482.33333333,21834413.444444444,18198202.888888888,15675332.555555556,10435,30897.56582633053,224.47111111111113,63.056666666666665,52.55444444444444,45.26777777777778,892.3025210084033,1830.9243697478992,0.005201680672268907
vct,2021,33313.50704225352,22045.224137931036,16811.382978723403,555673.6153846154,868.8235294117648,182.94809688581316,32.044929577464785,21.205689655172414,16.17127659574468,16.012478386167146,1759.8235294117646,87.11072664359861,0.08367474048442906
vct,2022,69676.30158730158,36041.566666666666,30048.433333333334,3503.126984126984,116.9375,32.895890410958906,67.02285714285715,34.66883333333333,28.9045,3.37,316.4821917808219,10.789041095890411,0.01049041095890411
vct,2023,73383.33333333333,37506.166666666664,31614.833333333332,4262.333333333333,10435,2.045045045045045,70.59,36.075,30.413333333333334,4.1,19.65765765765766,0.8918918918918919,8.91891891891892e-4
ven,2021,7677949.666666667,4936000.35,4437987.307692308,555673.6153846154,10435,99175.82334384858,27.128095238095238,17.4405,15.680769230769231,16.012478386167146,3504.2649842271294,60042.694006309146,0.21219242902208202
ven,2022,37179582.6,21809214.4,14269843.8,478992,10435,18834.046920821114,131.37,77.06,50.42,1.69,665.4516129032259,9160.800586510264,0.03240175953079179
vgb,2021,28510.923076923078,15902.52,12513.916666666666,555673.6153846154,10435,95.41964285714286,90.99692307692308,50.7548,39.94,16.012478386167146,3045.379464285714,32.723214285714285,0.10436160714285714
vgb,2022,39348.22727272727,19134.363636363636,17711.136363636364,3726,10435,21.617760617760617,125.58454545454545,61.07,56.52772727272727,11.89,689.926640926641,3.799227799227799,0.012096525096525097
vnm,2021,33630852.83268482,21788870.095057033,4771978.726666667,555673.6153846154,466200.5344827586,496766.53511705686,34.25175097276264,22.191368821292777,4.8602,16.012478386167146,5059.394648829431,258708.79598662208,0.26348494983277593
vnm,2022,211508334.26712328,82379491.9469697,79119004.69298245,47766860.405063294,330401.1855670103,320248.2520547945,215.41438356164383,83.90075757575758,80.5801754385965,48.649240506329114,3261.6520547945206,35141.09589041096,0.03582191780821918
vnm,2023,266165665.6,90286446.125,85921942.1111111,57802922.5,10435,5876.8729281767955,271.079,91.95375,87.50888888888889,58.870625000000004,59.76243093922652,1589.5745856353592,0.001961325966850829
vut,2021,61431.916666666664,44216.25,25823.5,555673.6153846154,10435,746.4507042253521,18.800416666666667,13.53125,7.904375,16.012478386167146,2284.49765258216,489.5633802816901,0.14984976525821597
vut,2022,247403.46153846153,129806,109899.14285714286,11888,10435,467.0602739726027,75.71846153846154,39.72692307692308,33.63357142857143,3.641,1429.3780821917808,154.4986301369863,0.04740821917808219
vut,2023,366638,176624,162250,27697,10435,696,112.21,54.06,49.66,8.48,2130,303,0.093
wlf,2021,8637.742857142857,4761.6,4522.166666666667,555673.6153846154,10435,41.215547703180214,74.48971428571429,41.06171428571429,38.998666666666665,16.012478386167146,3554.321554770318,19.915194346289752,0.17169611307420496
wlf,2022,14847.818181818182,6470,6380.6,3239.1666666666665,10435,16.03835616438356,128.04181818181817,55.794,55.022,27.93166666666667,1382.8191780821917,2.8,0.024175342465753424
wlf,2023,18058,7150,6803,3766,10435,1,155.73,61.66,58.67,32.48,86,0,0
wsm,2021,119363.24137931035,78973.37931034483,53241.181818181816,555673.6153846154,10435,1071.2572614107885,53.67206896551724,35.51137931034483,23.93909090909091,16.012478386167146,4816.991701244813,564.5933609958506,0.2538630705394191
wsm,2022,378646.84210526315,176569.63157894736,155376.65,69722.625,10435,508.53698630136984,170.26263157894738,79.39684210526316,69.8655,31.351875,2286.794520547945,135.98356164383563,0.06096164383561644
wsm,2023,451226.5,191280.33333333334,177832.66666666666,80778.83333333333,10435,34.570093457943926,202.89833333333334,86.01166666666666,79.96333333333334,36.32333333333333,155.41121495327104,2.5514018691588785,8.504672897196262e-4
yem,2021,289986.3076923077,243826.92307692306,98037.16666666667,555673.6153846154,10435,2758.864406779661,0.8615384615384616,0.7238461538461538,0.2916666666666667,16.012478386167146,81.77118644067797,2074.2754237288136,0.006330508474576271
yem,2022,876399.7916666666,714091.6,455927.875,28873.090909090908,10435,1601.7917808219179,2.60125,2.1192,1.3525,0.08545454545454546,47.53150684931507,1397.0630136986301,0.004197260273972603
yem,2023,1273047,1030276.4,786236.7,64138.3,10435,166.32267441860466,3.777,3.058,2.334,0.189,4.982558139534884,131.05232558139534,3.0813953488372095e-4
zaf,2021,9419265.791666666,6771740.102803738,6152245.041666667,555673.6153846154,82783.99342105263,87623.41509433962,15.726527777777777,11.306308411214953,10.271964285714287,16.012478386167146,1462.9528301886792,59392.981132075474,0.09913522012578617
zaf,2022,35581361.42356688,21658420.76079734,18685332.04318937,3054459.302325581,26636.78853046595,27973.164383561645,59.40735668789809,36.16112956810631,31.19764119601329,5.099800664451827,467.0493150684932,13943.791780821917,0.02327945205479452
zaf,2023,39072088.666666664,24157564.555555556,21038797,4331242.888888889,10435,13677.40074906367,65.23444444444445,40.33444444444444,35.13,7.232222222222222,228.32584269662922,899.0936329588015,0.0014906367041198501
zmb,2021,544765.2534246575,187487.94680851063,341644.55833333335,555673.6153846154,9094.204081632653,6350.0344827586205,2.7213013698630135,0.9368085106382978,1.7066666666666666,16.012478386167146,317.2413793103448,5895.628352490421,0.029478927203065133
zmb,2022,4610364.849056603,5068704.888888889,3002823.285714286,28382.333333333332,41699.05128205128,30016.528767123287,23.03132075471698,25.32111111111111,15.000857142857143,0.14333333333333334,1499.5479452054794,25736.01095890411,0.1285835616438356
zmb,2023,12859646.6,11502638,8780828.6,555673.6153846154,10435,5721.422535211268,64.24,57.46333333333333,43.866,16.012478386167146,285.7535211267606,4415.204545454545,0.022102272727272727
zwe,2021,3112094.034722222,1835262.8125,1414267.5576923077,4456.75,23717.08494208494,22892.71835443038,19.068506944444444,11.245243055555555,8.66576923076923,0.025,1402.6803797468353,13011.696202531646,0.07971835443037975
zwe,2022,9979047.98275862,5470666.607758621,3962162.875,546218.5,22184.128571428573,17686.663120567377,61.14387931034483,33.52030172413793,24.27698275862069,3.346810344827586,1083.709219858156,8250.982269503545,0.05056028368794326
